transaccion_id,fecha,año,mes,dia,dia_semana,semana_año,cliente_id,nombre_cliente,tipo_cliente,segmento_cliente,ciudad,producto_id,nombre_producto,categoria_producto,subcategoria_producto,canal_venta,cantidad,precio_lista,descuento_porcentaje,precio_unitario,costo_unitario,costo_total,ingreso_total,utilidad_bruta,margen_porcentaje,vendedor_id,vendedor_nombre,metodo_pago,dias_entrega,devolucion,evento_id,campana
TRX-2024-03713,2024-12-14,2024,12,14,Saturday,50,CLI-H4-011,Hotel Hibiscus,B2B,Hotel 4 Estrellas,Chitré,RCP-EDLIM-750,Ron Caña Edición Limitada Roble Europeo,Ultra Premium,Ultra Premium,Horeca Premium,22,180.0,8.0,165.6,75.0,1650.0,3643.2,1993.2,54.71,VEN-002,María Gonzáles,Tarjeta Crédito,2,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03714,2024-12-14,2024,12,14,Saturday,50,CLI-H5-004,Sortis Hotel & Casino,B2B,Hotel 5 Estrellas,Ciudad de Panamá,RCP-EA12-750,Ron Caña Extra Añejo 12 Años,Extra Añejo,Premium,Horeca Premium,19,68.0,8.0,62.56,28.0,532.0,1188.64,656.64,55.24,VEN-002,María Gonzáles,Crédito 30 días,2,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03715,2024-12-14,2024,12,14,Saturday,50,CLI-LIC-007,Licorería El Padrino,B2B,Licorería Especializada,David,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Retail Moderno,34,42.0,8.0,38.64,18.0,612.0,1313.76,701.76,53.42,VEN-004,Ana Pérez,Crédito 30 días,5,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03716,2024-12-14,2024,12,14,Saturday,50,CLI-FINAL-003,Carlos Rodríguez,B2C,Consumidor Final,Ciudad de Panamá,RCP-SO15-750,Ron Caña Solera 15 Años,Extra Añejo,Premium,Ecommerce,3,85.0,18.14,69.58,36.0,108.0,208.74,100.74,48.26,VEN-001,Carlos Mendoza,Efectivo,3,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03717,2024-12-14,2024,12,14,Saturday,50,CLI-CORP-001,Cable & Wireless Panamá,B2B,Corporativo,Ciudad de Panamá,RCP-SO15-750,Ron Caña Solera 15 Años,Extra Añejo,Premium,Corporativo,24,85.0,8.0,78.2,36.0,864.0,1876.8,1012.8,53.96,VEN-002,María Gonzáles,Transferencia,5,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03718,2024-12-14,2024,12,14,Saturday,50,CLI-SUP-002,Rey Multiplaza,B2B,Supermercado,Ciudad de Panamá,RCP-EDLIM-750,Ron Caña Edición Limitada Roble Europeo,Ultra Premium,Ultra Premium,Supermercados,96,180.0,13.0,156.6,75.0,7200.0,15033.6,7833.6,52.11,VEN-001,Carlos Mendoza,Transferencia,2,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03719,2024-12-14,2024,12,14,Saturday,50,CLI-H4-004,Best Western Plus,B2B,Hotel 4 Estrellas,Ciudad de Panamá,RCP-SO15-750,Ron Caña Solera 15 Años,Extra Añejo,Premium,Horeca Premium,7,85.0,14.26,72.88,36.0,252.0,510.16,258.16,50.6,VEN-002,María Gonzáles,Transferencia,1,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03720,2024-12-14,2024,12,14,Saturday,50,CLI-LIC-001,La Europea Premium,B2B,Licorería Especializada,Ciudad de Panamá,RCP-SO15-750,Ron Caña Solera 15 Años,Extra Añejo,Premium,Retail Moderno,48,85.0,8.0,78.2,36.0,1728.0,3753.6,2025.6,53.96,VEN-001,Carlos Mendoza,Tarjeta Crédito,3,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03721,2024-12-14,2024,12,14,Saturday,50,CLI-RG-015,El Trapiche,B2B,Restaurante Gourmet,Ciudad de Panamá,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Horeca Premium,12,42.0,8.0,38.64,18.0,216.0,463.68,247.68,53.42,VEN-001,Carlos Mendoza,Crédito 30 días,3,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03722,2024-12-14,2024,12,14,Saturday,50,CLI-SUP-001,Super 99 Central,B2B,Supermercado,Ciudad de Panamá,RCP-GIFT-A8,Gift Set Añejo 8 Años + 2 Copas,Gift,Gift,Supermercados,63,65.0,13.0,56.55,28.0,1764.0,3562.65,1798.65,50.49,VEN-001,Carlos Mendoza,Crédito 30 días,3,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03723,2024-12-14,2024,12,14,Saturday,50,CLI-H5-006,Westin Playa Bonita,B2B,Hotel 5 Estrellas,Ciudad de Panamá,RCP-GIFT-A8,Gift Set Añejo 8 Años + 2 Copas,Gift,Gift,Horeca Premium,13,65.0,8.0,59.8,28.0,364.0,777.4,413.4,53.18,VEN-002,María Gonzáles,Tarjeta Crédito,1,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03724,2024-12-14,2024,12,14,Saturday,50,CLI-SUP-005,El Machetazo Colón,B2B,Supermercado,Colón,RCP-SP-750,Ron Caña Spiced,Especialidad,Entry,Supermercados,49,22.0,14.99,18.7,9.0,441.0,916.38,475.38,51.88,VEN-003,Roberto Chen,Transferencia,2,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03725,2024-12-14,2024,12,14,Saturday,50,CLI-RG-014,Restaurante Los Camisones,B2B,Restaurante Gourmet,Santiago,RCP-SO15-750,Ron Caña Solera 15 Años,Extra Añejo,Premium,Horeca Premium,23,85.0,8.0,78.2,36.0,828.0,1798.6,970.6,53.96,VEN-005,Luuis Castillo,Transferencia,1,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03726,2024-12-14,2024,12,14,Saturday,50,CLI-H5-006,Westin Playa Bonita,B2B,Hotel 5 Estrellas,Ciudad de Panamá,RCP-GIFT-A8,Gift Set Añejo 8 Años + 2 Copas,Gift,Gift,Horeca Premium,30,65.0,15.31,55.05,28.0,840.0,1651.45,811.45,49.14,VEN-001,Carlos Mendoza,Transferencia,4,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03727,2024-12-14,2024,12,14,Saturday,50,CLI-LIC-011,Vinos y Licores Chitré,B2B,Licorería Especializada,Chitré,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Retail Moderno,31,18.0,8.0,16.56,7.5,232.5,513.36,280.86,54.71,VEN-005,Luuis Castillo,Transferencia,1,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03728,2024-12-14,2024,12,14,Saturday,50,CLI-RG-005,Fonda Lo Que Hay,B2B,Restaurante Gourmet,Ciudad de Panamá,RCP-EDLIM-750,Ron Caña Edición Limitada Roble Europeo,Ultra Premium,Ultra Premium,Ecommerce,12,180.0,8.0,165.6,75.0,900.0,1987.2,1087.2,54.71,VEN-002,María Gonzáles,Transferencia,5,True,EVT-009,Regalos Corporativos Navidad
TRX-2024-03729,2024-12-14,2024,12,14,Saturday,50,CLI-RG-006,La Posta,B2B,Restaurante Gourmet,Ciudad de Panamá,RCP-GIFT-A8,Gift Set Añejo 8 Años + 2 Copas,Gift,Gift,Ecommerce,13,65.0,8.0,59.8,28.0,364.0,777.4,413.4,53.18,VEN-001,Carlos Mendoza,Tarjeta Crédito,3,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03730,2024-12-14,2024,12,14,Saturday,50,CLI-FINAL-001,Juan Pérez,B2C,Consumidor Final,Ciudad de Panamá,RCP-SO15-750,Ron Caña Solera 15 Años,Extra Añejo,Premium,Ecommerce,2,85.0,8.0,78.2,36.0,72.0,156.4,84.4,53.96,VEN-001,Carlos Mendoza,Efectivo,2,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03731,2024-12-15,2024,12,15,Sunday,50,CLI-SUP-005,El Machetazo Colón,B2B,Supermercado,Colón,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Supermercados,56,18.0,17.0,14.94,7.5,420.0,836.64,416.64,49.8,VEN-003,Roberto Chen,Transferencia,4,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03732,2024-12-15,2024,12,15,Sunday,50,CLI-CORP-004,ASSA Compañía de Seguros,B2B,Corporativo,Ciudad de Panamá,RCP-GIFT-A8,Gift Set Añejo 8 Años + 2 Copas,Gift,Gift,Corporativo,27,65.0,16.22,54.45,28.0,756.0,1470.26,714.26,48.58,VEN-001,Carlos Mendoza,Transferencia,3,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03733,2024-12-15,2024,12,15,Sunday,50,CLI-FINAL-005,Roberto Chen,B2C,Consumidor Final,Ciudad de Panamá,RCP-EDLIM-750,Ron Caña Edición Limitada Roble Europeo,Ultra Premium,Ultra Premium,Duty Free,3,180.0,21.21,141.83,75.0,225.0,425.48,200.48,47.12,VEN-001,Carlos Mendoza,Transferencia,1,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03734,2024-12-15,2024,12,15,Sunday,50,CLI-SUP-003,Riba Smith Paitilla,B2B,Supermercado,Ciudad de Panamá,RCP-GIFT-A8,Gift Set Añejo 8 Años + 2 Copas,Gift,Gift,Supermercados,87,65.0,17.0,53.95,28.0,2436.0,4693.65,2257.65,48.1,VEN-001,Carlos Mendoza,Transferencia,2,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03735,2024-12-15,2024,12,15,Sunday,50,CLI-CONV-002,Delta Costa del Este,B2B,Tienda Conveniencia,Ciudad de Panamá,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Retail Moderno,10,42.0,14.02,36.11,18.0,180.0,361.12,181.12,50.16,VEN-002,María Gonzáles,Crédito 30 días,3,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03736,2024-12-15,2024,12,15,Sunday,50,CLI-SUP-002,Rey Multiplaza,B2B,Supermercado,Ciudad de Panamá,RCP-SO15-750,Ron Caña Solera 15 Años,Extra Añejo,Premium,Supermercados,52,85.0,17.0,70.55,36.0,1872.0,3668.6,1796.6,48.97,VEN-002,María Gonzáles,Transferencia,4,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03737,2024-12-15,2024,12,15,Sunday,50,CLI-RG-008,Makoto,B2B,Restaurante Gourmet,Ciudad de Panamá,RCP-GIFT-A8,Gift Set Añejo 8 Años + 2 Copas,Gift,Gift,Horeca Premium,21,65.0,12.0,57.2,28.0,588.0,1201.2,613.2,51.05,VEN-001,Carlos Mendoza,Transferencia,1,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03738,2024-12-15,2024,12,15,Sunday,50,CLI-LIC-007,Licorería El Padrino,B2B,Licorería Especializada,David,RCP-GIFT-A8,Gift Set Añejo 8 Años + 2 Copas,Gift,Gift,Retail Moderno,19,65.0,12.0,57.2,28.0,532.0,1086.8,554.8,51.05,VEN-004,Ana Pérez,Transferencia,2,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03739,2024-12-15,2024,12,15,Sunday,50,CLI-LIC-012,Licorería Penonomé,B2B,Licorería Especializada,Penonomé,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Retail Moderno,21,42.0,12.0,36.96,18.0,378.0,776.16,398.16,51.3,VEN-003,Roberto Chen,Crédito 30 días,3,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03740,2024-12-15,2024,12,15,Sunday,50,CLI-LIC-003,Licores y Vinos PTY,B2B,Licorería Especializada,Ciudad de Panamá,RCP-EA12-750,Ron Caña Extra Añejo 12 Años,Extra Añejo,Premium,Retail Moderno,44,68.0,12.0,59.84,28.0,1232.0,2632.96,1400.96,53.21,VEN-001,Carlos Mendoza,Crédito 30 días,4,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03741,2024-12-15,2024,12,15,Sunday,50,CLI-LIC-012,Licorería Penonomé,B2B,Licorería Especializada,Penonomé,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Retail Moderno,43,18.0,12.0,15.84,7.5,322.5,681.12,358.62,52.65,VEN-001,Carlos Mendoza,Crédito 30 días,3,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03742,2024-12-15,2024,12,15,Sunday,50,CLI-SUP-003,Riba Smith Paitilla,B2B,Supermercado,Ciudad de Panamá,RCP-SP-750,Ron Caña Spiced,Especialidad,Entry,Supermercados,33,22.0,12.0,19.36,9.0,297.0,638.88,341.88,53.51,VEN-002,María Gonzáles,Crédito 30 días,3,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03743,2024-12-15,2024,12,15,Sunday,50,CLI-LIC-010,Licorería La Bodega,B2B,Licorería Especializada,Santiago,RCP-GIFT-A8,Gift Set Añejo 8 Años + 2 Copas,Gift,Gift,Retail Moderno,30,65.0,12.0,57.2,28.0,840.0,1716.0,876.0,51.05,VEN-005,Luuis Castillo,Tarjeta Crédito,4,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03744,2024-12-15,2024,12,15,Sunday,50,CLI-SUP-006,Super Centro Santiago,B2B,Supermercado,Santiago,RCP-SP-750,Ron Caña Spiced,Especialidad,Entry,Supermercados,59,22.0,17.0,18.26,9.0,531.0,1077.34,546.34,50.71,VEN-005,Luuis Castillo,Crédito 30 días,3,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03745,2024-12-15,2024,12,15,Sunday,50,CLI-RG-012,The Rock,B2B,Restaurante Gourmet,Boquete,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Ecommerce,6,42.0,30.0,29.4,18.0,108.0,176.4,68.4,38.78,VEN-003,Roberto Chen,Crédito 30 días,2,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03746,2024-12-15,2024,12,15,Sunday,50,CLI-RG-003,Donde José,B2B,Restaurante Gourmet,Ciudad de Panamá,RCP-EDLIM-750,Ron Caña Edición Limitada Roble Europeo,Ultra Premium,Ultra Premium,Ecommerce,20,180.0,12.0,158.4,75.0,1500.0,3168.0,1668.0,52.65,VEN-002,María Gonzáles,Transferencia,3,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03747,2024-12-15,2024,12,15,Sunday,50,CLI-BAR-003,Istmo Brew Pub,B2B,Bar Top,Ciudad de Panamá,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Ecommerce,4,42.0,12.0,36.96,18.0,72.0,147.84,75.84,51.3,VEN-001,Carlos Mendoza,Crédito 30 días,5,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03748,2024-12-15,2024,12,15,Sunday,50,CLI-SUP-005,El Machetazo Colón,B2B,Supermercado,Colón,RCP-EDLIM-750,Ron Caña Edición Limitada Roble Europeo,Ultra Premium,Ultra Premium,Supermercados,85,180.0,17.0,149.4,75.0,6375.0,12699.0,6324.0,49.8,VEN-003,Roberto Chen,Transferencia,3,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03749,2024-12-15,2024,12,15,Sunday,50,CLI-H5-008,The Haven & Spa,B2B,Hotel 5 Estrellas,Coronado,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Horeca Premium,13,42.0,13.52,36.32,18.0,234.0,472.18,238.18,50.44,VEN-002,María Gonzáles,Tarjeta Crédito,5,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03750,2024-12-15,2024,12,15,Sunday,50,CLI-FINAL-003,Carlos Rodríguez,B2C,Consumidor Final,Ciudad de Panamá,RCP-EDLIM-750,Ron Caña Edición Limitada Roble Europeo,Ultra Premium,Ultra Premium,Duty Free,1,180.0,16.0,151.2,75.0,75.0,151.2,76.2,50.4,VEN-002,María Gonzáles,Transferencia,1,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03751,2024-12-15,2024,12,15,Sunday,50,CLI-SUP-002,Rey Multiplaza,B2B,Supermercado,Ciudad de Panamá,RCP-SO15-750,Ron Caña Solera 15 Años,Extra Añejo,Premium,Supermercados,28,85.0,12.0,74.8,36.0,1008.0,2094.4,1086.4,51.87,VEN-001,Carlos Mendoza,Tarjeta Crédito,1,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03752,2024-12-15,2024,12,15,Sunday,50,CLI-BAR-008,Casa Brewing Co,B2B,Bar Top,David,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Horeca Premium,8,42.0,12.0,36.96,18.0,144.0,295.68,151.68,51.3,VEN-004,Ana Pérez,Crédito 30 días,1,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03753,2024-12-15,2024,12,15,Sunday,50,CLI-SUP-004,Super 99 David,B2B,Supermercado,David,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Supermercados,113,18.0,17.0,14.94,7.5,847.5,1688.22,840.72,49.8,VEN-004,Ana Pérez,Transferencia,2,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03754,2024-12-15,2024,12,15,Sunday,50,CLI-CORP-005,Grupo Melo,B2B,Corporativo,Colón,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Corporativo,64,42.0,17.0,34.86,18.0,1152.0,2231.04,1079.04,48.36,VEN-003,Roberto Chen,Transferencia,5,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03755,2024-12-15,2024,12,15,Sunday,50,CLI-SUP-005,El Machetazo Colón,B2B,Supermercado,Colón,RCP-SO15-750,Ron Caña Solera 15 Años,Extra Añejo,Premium,Supermercados,95,85.0,17.0,70.55,36.0,3420.0,6702.25,3282.25,48.97,VEN-003,Roberto Chen,Crédito 30 días,3,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03756,2024-12-15,2024,12,15,Sunday,50,CLI-LIC-008,Licores Premium David,B2B,Licorería Especializada,David,RCP-EA12-750,Ron Caña Extra Añejo 12 Años,Extra Añejo,Premium,Retail Moderno,34,68.0,18.61,55.35,28.0,952.0,1881.79,929.79,49.41,VEN-004,Ana Pérez,Transferencia,4,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03757,2024-12-15,2024,12,15,Sunday,50,CLI-RG-013,Il Baretto,B2B,Restaurante Gourmet,Coronado,RCP-GIFT-A8,Gift Set Añejo 8 Años + 2 Copas,Gift,Gift,Ecommerce,24,65.0,12.0,57.2,28.0,672.0,1372.8,700.8,51.05,VEN-004,Ana Pérez,Crédito 30 días,2,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03758,2024-12-15,2024,12,15,Sunday,50,CLI-SUP-001,Super 99 Central,B2B,Supermercado,Ciudad de Panamá,RCP-GIFT-A8,Gift Set Añejo 8 Años + 2 Copas,Gift,Gift,Supermercados,68,65.0,17.0,53.95,28.0,1904.0,3668.6,1764.6,48.1,VEN-002,María Gonzáles,Crédito 30 días,2,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03759,2024-12-15,2024,12,15,Sunday,50,CLI-RG-008,Makoto,B2B,Restaurante Gourmet,Ciudad de Panamá,RCP-EA12-750,Ron Caña Extra Añejo 12 Años,Extra Añejo,Premium,Horeca Premium,13,68.0,12.0,59.84,28.0,364.0,777.92,413.92,53.21,VEN-002,María Gonzáles,Tarjeta Crédito,5,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03760,2024-12-15,2024,12,15,Sunday,50,CLI-SUP-004,Super 99 David,B2B,Supermercado,David,RCP-EDLIM-750,Ron Caña Edición Limitada Roble Europeo,Ultra Premium,Ultra Premium,Supermercados,57,180.0,17.0,149.4,75.0,4275.0,8515.8,4240.8,49.8,VEN-004,Ana Pérez,Transferencia,1,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03761,2024-12-15,2024,12,15,Sunday,50,CLI-SUP-003,Riba Smith Paitilla,B2B,Supermercado,Ciudad de Panamá,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Supermercados,105,42.0,17.0,34.86,18.0,1890.0,3660.3,1770.3,48.36,VEN-002,María Gonzáles,Tarjeta Crédito,1,False,EVT-009,Regalos Corporativos Navidad
TRX-2024-03762,2024-12-16,2024,12,16,Monday,51,CLI-H4-008,Hotel Castilla,B2B,Hotel 4 Estrellas,David,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Horeca Premium,12,42.0,12.0,36.96,18.0,216.0,443.52,227.52,51.3,VEN-004,Ana Pérez,Transferencia,3,False,EVT-010,Temporada Navideña
TRX-2024-03763,2024-12-16,2024,12,16,Monday,51,CLI-CONV-003,7-Eleven Albrook,B2B,Tienda Conveniencia,Ciudad de Panamá,RCP-GIFT-A8,Gift Set Añejo 8 Años + 2 Copas,Gift,Gift,Retail Moderno,8,65.0,12.0,57.2,28.0,224.0,457.6,233.6,51.05,VEN-002,María Gonzáles,Crédito 30 días,4,False,EVT-010,Temporada Navideña
TRX-2024-03764,2024-12-16,2024,12,16,Monday,51,CLI-FINAL-005,Roberto Chen,B2C,Consumidor Final,Ciudad de Panamá,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Duty Free,1,42.0,12.0,36.96,18.0,18.0,36.96,18.96,51.3,VEN-001,Carlos Mendoza,Efectivo,4,False,EVT-010,Temporada Navideña
TRX-2024-03765,2024-12-16,2024,12,16,Monday,51,CLI-LIC-001,La Europea Premium,B2B,Licorería Especializada,Ciudad de Panamá,RCP-A5-750,Ron Caña Añejo 5 Años,Añejo,Core,Retail Moderno,30,32.0,12.0,28.16,14.0,420.0,844.8,424.8,50.28,VEN-001,Carlos Mendoza,Transferencia,5,False,EVT-010,Temporada Navideña
TRX-2024-03766,2024-12-16,2024,12,16,Monday,51,CLI-FINAL-006,Laura Sánchez,B2C,Consumidor Final,Ciudad de Panamá,RCP-GIFT-A8,Gift Set Añejo 8 Años + 2 Copas,Gift,Gift,Duty Free,2,65.0,12.0,57.2,28.0,56.0,114.4,58.4,51.05,VEN-002,María Gonzáles,Tarjeta Crédito,3,False,EVT-010,Temporada Navideña
TRX-2024-03767,2024-12-16,2024,12,16,Monday,51,CLI-LIC-003,Licores y Vinos PTY,B2B,Licorería Especializada,Ciudad de Panamá,RCP-EA12-750,Ron Caña Extra Añejo 12 Años,Extra Añejo,Premium,Retail Moderno,40,68.0,12.0,59.84,28.0,1120.0,2393.6,1273.6,53.21,VEN-002,María Gonzáles,Transferencia,4,False,EVT-010,Temporada Navideña
TRX-2024-03768,2024-12-16,2024,12,16,Monday,51,CLI-FINAL-006,Laura Sánchez,B2C,Consumidor Final,Ciudad de Panamá,RCP-GIFT-A8,Gift Set Añejo 8 Años + 2 Copas,Gift,Gift,Ecommerce,2,65.0,12.0,57.2,28.0,56.0,114.4,58.4,51.05,VEN-002,María Gonzáles,Efectivo,1,False,EVT-010,Temporada Navideña
TRX-2024-03769,2024-12-16,2024,12,16,Monday,51,CLI-FINAL-003,Carlos Rodríguez,B2C,Consumidor Final,Ciudad de Panamá,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Duty Free,3,42.0,20.65,33.33,18.0,54.0,99.98,45.98,45.99,VEN-001,Carlos Mendoza,Efectivo,2,False,EVT-010,Temporada Navideña
TRX-2024-03770,2024-12-16,2024,12,16,Monday,51,CLI-SUP-002,Rey Multiplaza,B2B,Supermercado,Ciudad de Panamá,RCP-EA12-750,Ron Caña Extra Añejo 12 Años,Extra Añejo,Premium,Supermercados,93,68.0,29.82,47.72,28.0,2604.0,4438.04,1834.04,41.33,VEN-001,Carlos Mendoza,Tarjeta Crédito,1,False,EVT-010,Temporada Navideña
TRX-2024-03771,2024-12-16,2024,12,16,Monday,51,CLI-LIC-005,Licorería Premium Costa del Este,B2B,Licorería Especializada,Ciudad de Panamá,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Retail Moderno,38,42.0,12.0,36.96,18.0,684.0,1404.48,720.48,51.3,VEN-001,Carlos Mendoza,Transferencia,2,False,EVT-010,Temporada Navideña
TRX-2024-03772,2024-12-16,2024,12,16,Monday,51,CLI-BAR-003,Istmo Brew Pub,B2B,Bar Top,Ciudad de Panamá,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Ecommerce,14,42.0,12.0,36.96,18.0,252.0,517.44,265.44,51.3,VEN-002,María Gonzáles,Transferencia,4,False,EVT-010,Temporada Navideña
TRX-2024-03773,2024-12-16,2024,12,16,Monday,51,CLI-H4-002,Hotel Isla Verde,B2B,Hotel 4 Estrellas,Ciudad de Panamá,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Horeca Premium,25,42.0,12.0,36.96,18.0,450.0,924.0,474.0,51.3,VEN-001,Carlos Mendoza,Transferencia,2,False,EVT-010,Temporada Navideña
TRX-2024-03774,2024-12-16,2024,12,16,Monday,51,CLI-RG-009,Las Clementinas,B2B,Restaurante Gourmet,Ciudad de Panamá,RCP-GIFT-A8,Gift Set Añejo 8 Años + 2 Copas,Gift,Gift,Horeca Premium,15,65.0,12.0,57.2,28.0,420.0,858.0,438.0,51.05,VEN-001,Carlos Mendoza,Crédito 30 días,4,False,EVT-010,Temporada Navideña
TRX-2024-03775,2024-12-16,2024,12,16,Monday,51,CLI-LIC-002,The Wine Bar,B2B,Licorería Especializada,Ciudad de Panamá,RCP-GIFT-A8,Gift Set Añejo 8 Años + 2 Copas,Gift,Gift,Retail Moderno,27,65.0,28.44,46.52,28.0,756.0,1255.96,499.96,39.81,VEN-001,Carlos Mendoza,Crédito 30 días,1,False,EVT-010,Temporada Navideña
TRX-2024-03776,2024-12-16,2024,12,16,Monday,51,CLI-RG-013,Il Baretto,B2B,Restaurante Gourmet,Coronado,RCP-GIFT-A8,Gift Set Añejo 8 Años + 2 Copas,Gift,Gift,Ecommerce,18,65.0,12.0,57.2,28.0,504.0,1029.6,525.6,51.05,VEN-001,Carlos Mendoza,Tarjeta Crédito,4,False,EVT-010,Temporada Navideña
TRX-2024-03777,2024-12-16,2024,12,16,Monday,51,CLI-FINAL-011,Fernando Ortiz,B2C,Consumidor Final,David,RCP-GIFT-A8,Gift Set Añejo 8 Años + 2 Copas,Gift,Gift,Duty Free,1,65.0,12.0,57.2,28.0,28.0,57.2,29.2,51.05,VEN-004,Ana Pérez,Transferencia,1,False,EVT-010,Temporada Navideña
TRX-2024-03778,2024-12-16,2024,12,16,Monday,51,CLI-LIC-003,Licores y Vinos PTY,B2B,Licorería Especializada,Ciudad de Panamá,RCP-GIFT-A8,Gift Set Añejo 8 Años + 2 Copas,Gift,Gift,Retail Moderno,18,65.0,13.22,56.41,28.0,504.0,1015.36,511.36,50.36,VEN-001,Carlos Mendoza,Transferencia,5,False,EVT-010,Temporada Navideña
TRX-2024-03779,2024-12-16,2024,12,16,Monday,51,CLI-RG-005,Fonda Lo Que Hay,B2B,Restaurante Gourmet,Ciudad de Panamá,RCP-GIFT-A8,Gift Set Añejo 8 Años + 2 Copas,Gift,Gift,Ecommerce,10,65.0,12.0,57.2,28.0,280.0,572.0,292.0,51.05,VEN-001,Carlos Mendoza,Transferencia,3,False,EVT-010,Temporada Navideña
TRX-2024-03780,2024-12-16,2024,12,16,Monday,51,CLI-LIC-005,Licorería Premium Costa del Este,B2B,Licorería Especializada,Ciudad de Panamá,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Retail Moderno,45,42.0,12.0,36.96,18.0,810.0,1663.2,853.2,51.3,VEN-001,Carlos Mendoza,Transferencia,2,False,EVT-010,Temporada Navideña
TRX-2024-03781,2024-12-16,2024,12,16,Monday,51,CLI-H4-005,Radisson Summit Golf,B2B,Hotel 4 Estrellas,Ciudad de Panamá,RCP-EA12-750,Ron Caña Extra Añejo 12 Años,Extra Añejo,Premium,Horeca Premium,13,68.0,12.0,59.84,28.0,364.0,777.92,413.92,53.21,VEN-001,Carlos Mendoza,Transferencia,4,False,EVT-010,Temporada Navideña
